Voucher Type;Voucher No;Voucher Date;Account;Posting 1;Posting 2;Posting 3;Posting 4;Posting 5;Period Start;No of Periods;Subledger No;Invoice Date;Invoice No;OCR;Due Date;Text;TaxRule;Amount
AR;102284023;20250829;3011;61140;;03401;10501;;;;;;;;;;;-460.36
AR;102284023;20250901;3011;61140;;03401;10501;;;;;;;;;;;-6905.41
AR;102284023;20250829;2420;550;;KST;10162;;;;;;;;;;;-1
AR;102284023;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284023;20250829;2420;550;;KST;10162;;;;;;;;;;;-1
AR;102284023;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284023;20250829;2420;550;;KST;10162;;;;;;;;;;;-1
AR;102284023;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284023;20250829;3019;61140;;03401;10500;;;;;;;;;;;-33.04
AR;102284023;20250815;2420;550;;KST;10162;;;;;;;;;;;-8
AR;102284023;20250829;2420;550;;KST;10162;;;;;;;;;;;-1
AR;102284023;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284023;20250829;2420;550;;KST;10162;;;;;;;;;;;-1
AR;102284023;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284023;20250829;3011;61140;;03401;10760;;;;;;;;;;;-8.34
AR;102284023;20250901;3011;61140;;03401;10760;;;;;;;;;;;-125.06
AR;102284023;20250815;2970;;;;;;;;;;;;;;;73886
AR;102284024;20250901;3740;550;;;;;;;;;;;;;;-0.42
AR;102284024;20250901;2425;550;;KST;;;;;;;;;;;;-2.27
AR;102284024;20250901;3010;61150;;23002;;;;;;;;;;;;-175.77
AR;102284024;20250901;3015;61150;;23002;10510;;;;;;;;;;;-402.04
AR;102284024;20250901;2420;550;;KST;10162;;;;;;;;;;;-0.5
AR;102284024;20250901;2970;;;;;;;;;;;;;;;581
AR;102284025;20250901;3740;550;;;;;;;;;;;;;;-0.17
AR;102284025;20250901;3242;550;;KST;10750;;;;;;;;;;;-11.43
AR;102284025;20250901;3011;61110;;14301;10501;;;;;;;;;;;-1991.9
AR;102284025;20250901;2420;550;;KST;10162;;;;;;;;;;;-3.5
AR;102284025;20250901;2970;;;;;;;;;;;;;;;2007
AR;102284026;20250901;3740;550;;;;;;;;;;;;;;0.29
AR;102284026;20250901;3242;550;;KST;10750;;;;;;;;;;;-49
AR;102284026;20250901;2425;550;;KST;;;;;;;;;;;;-34
AR;102284026;20250901;3011;61130;;24301;10502;;;;;;;;;;;-4779.91
AR;102284026;20250901;3011;61110;;04201;10501;;;;;;;;;;;-3409.87
AR;102284026;20250901;3011;61110;;25001;10501;;;;;;;;;;;-3687.19
AR;102284026;20250901;2420;550;;KST;10162;;;;;;;;;;;-22.5
AR;102284026;20250901;3694;61110;;04201;10587;;;;;;;;;;2;-94.43
AR;102284026;20250901;3694;61110;;25001;10587;;;;;;;;;;2;-39.08
AR;102284026;20250901;3694;61130;;24301;10587;;;;;;;;;;2;-102.9
AR;102284026;20250901;3011;61110;;04201;10760;;;;;;;;;;;-90.62
AR;102284026;20250901;3011;61110;;25001;10760;;;;;;;;;;;-349.54
AR;102284026;20250901;2423;550;;KST;10162;;;;;;;;;;;-5.25
AR;102284026;20250901;2970;;;;;;;;;;;;;;;12664
AR;102284027;20250901;3740;550;;;;;;;;;;;;;;-26.71
AR;102284027;20250901;3740;550;;;;;;;;;;;;;;-0.27
AR;102284027;20250901;3099;61110;;04303;;;;;;;;;;;;2081.18
AR;102284027;20250901;3099;61110;;04304;;;;;;;;;;;;32
AR;102284027;20250901;3098;61110;;04308;;;;;;;;;;;2;1250
AR;102284027;20250901;3098;61110;;12001;;;;;;;;;;;2;18750
AR;102284027;20250901;3013;61110;;04308;;;;;;;;;;;;-811.29
AR;102284027;20250901;3013;61110;;12001;;;;;;;;;;;;-29286.42
AR;102284027;20250901;3013;61110;;12002;;;;;;;;;;;;-20651.27
AR;102284027;20250901;3012;61110;;04301;;;;;;;;;;;2;-3748.04
AR;102284027;20250901;3012;61110;;04303;;;;;;;;;;;2;-5086.83
AR;102284027;20250901;3012;61110;;04307;;;;;;;;;;;2;-7382.01
AR;102284027;20250901;3012;61110;;12001;;;;;;;;;;;2;-106167.34
AR;102284027;20250901;3012;61110;;12002;;;;;;;;;;;2;-222189.87
AR;102284027;20250901;3012;61110;;12004;;;;;;;;;;;2;-11625
AR;102284027;20250901;3012;61110;;12101;;;;;;;;;;;2;-41215.09
AR;102284027;20250901;3013;61110;;04307;;;;;;;;;;;;-200
AR;102284027;20250901;3012;61110;;04303;;;;;;;;;;;2;-250
AR;102284027;20250901;3012;61110;;12101;;;;;;;;;;;2;-1898.75
AR;102284027;20250901;3242;550;;KST;10750;;;;;;;;;;;-7350
AR;102284027;20250901;3013;61110;;12301;;;;;;;;;;;;-379.57
AR;102284027;20250901;3012;61110;;04301;;;;;;;;;;;2;-450
AR;102284027;20250901;3012;61110;;12001;;;;;;;;;;;2;-309.48
AR;102284027;20250901;2425;550;;KST;;;;;;;;;;;;-6224.73
AR;102284027;20250901;2425;550;;KST;;;;;;;;;;;;-92
AR;102284027;20250901;3012;61110;;04307;;;;;;;;;;;2;-6401.33
AR;102284027;20250901;3012;61110;;04308;;;;;;;;;;;2;-5000
AR;102284027;20250901;3012;61110;;12001;;;;;;;;;;;2;-20339.08
AR;102284027;20250901;3012;61110;;12001;;;;;;;;;;;2;-18750
AR;102284027;20250901;3012;61110;;12002;;;;;;;;;;;2;-1140.33
AR;102284027;20250901;3012;61110;;12004;;;;;;;;;;;2;-3978.38
AR;102284027;20250901;3012;61110;;23801;;;;;;;;;;;2;-4063.91
AR;102284027;20250901;3011;61110;;04301;10502;;;;;;;;;;;-49918.55
AR;102284027;20250901;3011;61110;;04302;10502;;;;;;;;;;;-18114.61
AR;102284027;20250901;3011;61110;;04303;10502;;;;;;;;;;;-32448.3
AR;102284027;20250901;3011;61110;;04304;10502;;;;;;;;;;;-11808.24
AR;102284027;20250901;3011;61110;;04305;10502;;;;;;;;;;;-17376.46
AR;102284027;20250901;3011;61110;;04306;10502;;;;;;;;;;;-34403.49
AR;102284027;20250901;3011;61110;;04307;10502;;;;;;;;;;;-206165.55
AR;102284027;20250901;3011;61110;;04308;10502;;;;;;;;;;;-118314.46
AR;102284027;20250901;3011;61110;;04309;10502;;;;;;;;;;;-9604.33
AR;102284027;20250901;3011;61110;;04310;10502;;;;;;;;;;;-6985.96
AR;102284027;20250901;3011;61110;;04311;10502;;;;;;;;;;;-14015.14
AR;102284027;20250901;3011;61110;;04312;10502;;;;;;;;;;;-25464.78
AR;102284027;20250901;3011;61110;;04313;10502;;;;;;;;;;;-57094.75
AR;102284027;20250901;3011;61110;;04314;10502;;;;;;;;;;;-8424.07
AR;102284027;20250901;3011;61110;;04316;10502;;;;;;;;;;;-20913.04
AR;102284027;20250901;3011;61110;;11901;10502;;;;;;;;;;;-394294.89
AR;102284027;20250901;3011;61110;;12001;10502;;;;;;;;;;;-33873.04
AR;102284027;20250901;3011;61110;;12002;10502;;;;;;;;;;;-52813.46
AR;102284027;20250901;3011;61110;;12004;10502;;;;;;;;;;;-27793.98
AR;102284027;20250901;3011;61110;;12101;10502;;;;;;;;;;;-10070.34
AR;102284027;20250901;3011;61110;;12301;10502;;;;;;;;;;;-614838.79
AR;102284027;20250901;3011;61110;;14023;10502;;;;;;;;;;;-34551.09
AR;102284027;20250901;3011;61110;;15301;10502;;;;;;;;;;;-19795.96
AR;102284027;20250901;3011;61110;;17401;10502;;;;;;;;;;;-34236.32
AR;102284027;20250901;3011;61110;;23401;10502;;;;;;;;;;;-268188.89
AR;102284027;20250901;3011;61110;;23701;10502;;;;;;;;;;;-31962.54
AR;102284027;20250901;3011;61110;;23801;10502;;;;;;;;;;;-65609.39
AR;102284027;20250901;3010;61150;;21601;;;;;;;;;;;;-93024.7
AR;102284027;20250901;3010;61150;;21801;;;;;;;;;;;;-563347.62
AR;102284027;20250901;3010;61150;;22001;;;;;;;;;;;;-94549.93
AR;102284027;20250901;3011;61110;;04301;10501;;;;;;;;;;;-12797.79
AR;102284027;20250901;3011;61110;;04303;10501;;;;;;;;;;;-17934.49
AR;102284027;20250901;3011;61110;;04307;10501;;;;;;;;;;;-43786.71
AR;102284027;20250901;3011;61110;;04308;10501;;;;;;;;;;;-4850.3
AR;102284027;20250901;3011;61110;;04313;10501;;;;;;;;;;;-71805.18
AR;102284027;20250901;3011;61110;;04316;10501;;;;;;;;;;;-8187.67
AR;102284027;20250901;3011;61110;;11901;10501;;;;;;;;;;;-50329.33
AR;102284027;20250901;3011;61110;;12001;10501;;;;;;;;;;;-68721.87
AR;102284027;20250901;3011;61110;;12002;10501;;;;;;;;;;;-5311.28
AR;102284027;20250901;3011;61110;;12101;10501;;;;;;;;;;;-7028.85
AR;102284027;20250901;3011;61110;;12301;10501;;;;;;;;;;;-139070.89
AR;102284027;20250901;3011;61110;;23401;10501;;;;;;;;;;;-49225.11
AR;102284027;20250901;3011;61110;;23401;10501;;;;;;;;;;;-13317.73
AR;102284027;20250901;3011;61110;;23701;10501;;;;;;;;;;;-36351.7
AR;102284027;20250901;3011;61110;;23801;10501;;;;;;;;;;;-26638.97
AR;102284027;20250901;3015;61110;;04302;10520;;;;;;;;;;;-1033.82
AR;102284027;20250901;3015;61110;;04306;10520;;;;;;;;;;;-3101.46
AR;102284027;20250901;3015;61110;;04307;10520;;;;;;;;;;;-3101.46
AR;102284027;20250901;3015;61110;;04308;10520;;;;;;;;;;;-4135.28
AR;102284027;20250901;3015;61110;;04310;10520;;;;;;;;;;;-1033.82
AR;102284027;20250901;3015;61110;;04314;10520;;;;;;;;;;;-1033.82
AR;102284027;20250901;3015;61110;;04316;10520;;;;;;;;;;;-1033.82
AR;102284027;20250901;3015;61110;;11901;10520;;;;;;;;;;;-2067.64
AR;102284027;20250901;3015;61110;;12301;10520;;;;;;;;;;;-4594.75
AR;102284027;20250901;3015;61110;;14023;10520;;;;;;;;;;;-1033.82
AR;102284027;20250901;3015;61110;;23401;10520;;;;;;;;;;;-10338.2
AR;102284027;20250901;3014;61110;;12002;10520;;;;;;;;;;2;-1292.28
AR;102284027;20250901;3013;61110;;11901;;;;;;;;;;;;-2051.67
AR;102284027;20250901;3013;61110;;12301;;;;;;;;;;;;-613.46
AR;102284027;20250901;3012;61110;;12001;;;;;;;;;;;2;-920.53
AR;102284027;20250901;3012;61110;;12004;;;;;;;;;;;2;-7970.46
AR;102284027;20250901;3015;61110;;04301;10510;;;;;;;;;;;-631.78
AR;102284027;20250901;3015;61110;;04303;10510;;;;;;;;;;;-631.78
AR;102284027;20250901;3015;61110;;04305;10510;;;;;;;;;;;-631.78
AR;102284027;20250901;3015;61110;;04307;10510;;;;;;;;;;;-4422.46
AR;102284027;20250901;3015;61110;;04308;10510;;;;;;;;;;;-631.78
AR;102284027;20250901;3015;61110;;04311;10510;;;;;;;;;;;-631.78
AR;102284027;20250901;3015;61110;;04316;10510;;;;;;;;;;;-287.17
AR;102284027;20250901;3015;61110;;11901;10510;;;;;;;;;;;-6777.28
AR;102284027;20250901;3015;61110;;12001;10510;;;;;;;;;;;-631.78
AR;102284027;20250901;3015;61110;;12002;10510;;;;;;;;;;;-3733.25
AR;102284027;20250901;3015;61110;;12004;10510;;;;;;;;;;;-631.78
AR;102284027;20250901;3015;61110;;12301;10510;;;;;;;;;;;-20676.45
AR;102284027;20250901;3015;61110;;14023;10510;;;;;;;;;;;-1493.3
AR;102284027;20250901;3015;61110;;23401;10510;;;;;;;;;;;-2871.73
AR;102284027;20250901;3015;61110;;23701;10510;;;;;;;;;;;-746.65
AR;102284027;20250901;3015;61110;;23801;10510;;;;;;;;;;;-746.65
AR;102284027;20250901;3019;61110;;04301;10500;;;;;;;;;;;-833.21
AR;102284027;20250901;3019;61110;;04307;10500;;;;;;;;;;;-3087.41
AR;102284027;20250901;3019;61110;;04312;10500;;;;;;;;;;;-539.68
AR;102284027;20250901;3019;61110;;12001;10500;;;;;;;;;;;-2076.52
AR;102284027;20250901;3019;61110;;12002;10500;;;;;;;;;;;-1719.02
AR;102284027;20250901;3019;61110;;12301;10500;;;;;;;;;;;-1532.21
AR;102284027;20250901;2420;550;;KST;10162;;;;;;;;;;;-6795
AR;102284027;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284027;20250901;3694;61110;;04305;10587;;;;;;;;;;2;-344.75
AR;102284027;20250901;3694;61110;;12001;10587;;;;;;;;;;2;-2786.12
AR;102284027;20250901;3694;61110;;23401;10587;;;;;;;;;;2;-6095.44
AR;102284027;20250901;3290;61110;;04312;10574;;;;;;;;;;;-900
AR;102284027;20250901;1518;613;;KST;;;;;;;;;;;;-68
AR;102284027;20250901;3018;61110;;04301;;;;;;;;;;;;-285.81
AR;102284027;20250901;3018;61110;;04303;;;;;;;;;;;;-30
AR;102284027;20250901;3018;61110;;04307;;;;;;;;;;;;-453.32
AR;102284027;20250901;3018;61110;;04308;;;;;;;;;;;;-262.35
AR;102284027;20250901;3018;61110;;04309;;;;;;;;;;;;-224.87
AR;102284027;20250901;3018;61110;;04312;;;;;;;;;;;;-100
AR;102284027;20250901;3018;61110;;04313;;;;;;;;;;;;-644.59
AR;102284027;20250901;3018;61110;;04316;;;;;;;;;;;;-116
AR;102284027;20250901;3018;61110;;11901;;;;;;;;;;;;-1373.52
AR;102284027;20250901;3018;61110;;12301;;;;;;;;;;;;-4830.95
AR;102284027;20250901;3018;61110;;14023;;;;;;;;;;;;-170.11
AR;102284027;20250901;3018;61110;;23401;;;;;;;;;;;;-144
AR;102284027;20250901;3018;61110;;23701;;;;;;;;;;;;-49.11
AR;102284027;20250901;3018;61110;;23801;;;;;;;;;;;;-541.89
AR;102284027;20250901;3018;61110;;04301;;;;;;;;;;;;-49.4
AR;102284027;20250901;3018;61110;;04307;;;;;;;;;;;;-434.4
AR;102284027;20250901;3018;61110;;04309;;;;;;;;;;;;-184.8
AR;102284027;20250901;3018;61110;;04313;;;;;;;;;;;;-49.4
AR;102284027;20250901;3018;61110;;11901;;;;;;;;;;;;-404.87
AR;102284027;20250901;3018;61110;;12002;;;;;;;;;;;;-191
AR;102284027;20250901;3018;61110;;12301;;;;;;;;;;;;-1931.36
AR;102284027;20250901;3018;61110;;14023;;;;;;;;;;;;-210.97
AR;102284027;20250901;3018;61110;;23401;;;;;;;;;;;;-158.24
AR;102284027;20250901;3018;61110;;23801;;;;;;;;;;;;-68.8
AR;102284027;20250901;3018;61110;;04307;;;;;;;;;;;;-1590.76
AR;102284027;20250901;3018;61110;;04308;;;;;;;;;;;;-414
AR;102284027;20250901;3018;61110;;04312;;;;;;;;;;;;-308.74
AR;102284027;20250901;3018;61110;;04316;;;;;;;;;;;;-177
AR;102284027;20250901;3018;61110;;11901;;;;;;;;;;;;-1834.02
AR;102284027;20250901;3018;61110;;12001;;;;;;;;;;;;-333
AR;102284027;20250901;3018;61110;;12004;;;;;;;;;;;;-94
AR;102284027;20250901;3018;61110;;12301;;;;;;;;;;;;-2621.09
AR;102284027;20250901;3018;61110;;14023;;;;;;;;;;;;-142.43
AR;102284027;20250901;3018;61110;;23401;;;;;;;;;;;;-545.45
AR;102284027;20250901;3013;61110;;04308;;;;;;;;;;;;-6
AR;102284027;20250901;3013;61110;;12001;;;;;;;;;;;;-714.75
AR;102284027;20250901;3012;61110;;12001;;;;;;;;;;;2;-323.23
AR;102284027;20250901;3012;61110;;12002;;;;;;;;;;;2;-762.38
AR;102284027;20250901;3011;61110;;04301;10760;;;;;;;;;;;-181.24
AR;102284027;20250901;3011;61110;;04313;10760;;;;;;;;;;;-181.24
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-181.24
AR;102284027;20250901;3011;61110;;04301;10760;;;;;;;;;;;-389
AR;102284027;20250901;3011;61110;;04303;10760;;;;;;;;;;;-194.5
AR;102284027;20250901;3011;61110;;04307;10760;;;;;;;;;;;-1167
AR;102284027;20250901;3011;61110;;04312;10760;;;;;;;;;;;-194.5
AR;102284027;20250901;3011;61110;;04313;10760;;;;;;;;;;;-583.5
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-3501
AR;102284027;20250901;3011;61110;;12002;10760;;;;;;;;;;;-194.5
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-7002
AR;102284027;20250901;3011;61110;;14023;10760;;;;;;;;;;;-389
AR;102284027;20250901;3011;61110;;15301;10760;;;;;;;;;;;-194.5
AR;102284027;20250901;3011;61110;;23701;10760;;;;;;;;;;;-389
AR;102284027;20250901;3011;61110;;04308;10760;;;;;;;;;;;-56.36
AR;102284027;20250901;3011;61110;;12002;10760;;;;;;;;;;;-112.72
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-112.72
AR;102284027;20250901;3011;61110;;14023;10760;;;;;;;;;;;-56.36
AR;102284027;20250901;3011;61110;;23701;10760;;;;;;;;;;;-56.36
AR;102284027;20250901;3011;61110;;23401;10760;;;;;;;;;;;-1474.87
AR;102284027;20250901;3011;61110;;04313;10760;;;;;;;;;;;-30.95
AR;102284027;20250901;3011;61110;;04301;10760;;;;;;;;;;;-23.76
AR;102284027;20250901;3011;61110;;04307;10760;;;;;;;;;;;-120.5
AR;102284027;20250901;3011;61110;;04313;10760;;;;;;;;;;;-72.68
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-264.77
AR;102284027;20250901;3011;61110;;12001;10760;;;;;;;;;;;-24.38
AR;102284027;20250901;3011;61110;;12002;10760;;;;;;;;;;;-50.31
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-431.73
AR;102284027;20250901;3011;61110;;23801;10760;;;;;;;;;;;-24.69
AR;102284027;20250901;3011;61110;;04301;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;04307;10760;;;;;;;;;;;-75.15
AR;102284027;20250901;3011;61110;;04309;10760;;;;;;;;;;;-75.15
AR;102284027;20250901;3011;61110;;04313;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-601.2
AR;102284027;20250901;3011;61110;;14023;10760;;;;;;;;;;;-75.15
AR;102284027;20250901;3011;61110;;23701;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;23801;10760;;;;;;;;;;;-300.6
AR;102284027;20250901;3015;61110;;04306;10760;;;;;;;;;;;-383.25
AR;102284027;20250901;3015;61110;;23401;10760;;;;;;;;;;;-630
AR;102284027;20250901;3011;61110;;04307;10760;;;;;;;;;;;-1133.83
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-503.95
AR;102284027;20250901;3011;61110;;12002;10760;;;;;;;;;;;-251.96
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-503.94
AR;102284027;20250901;3011;61110;;14023;10760;;;;;;;;;;;-125.98
AR;102284027;20250901;3011;61110;;23801;10760;;;;;;;;;;;-125.99
AR;102284027;20250901;3011;61110;;04308;10760;;;;;;;;;;;-93.94
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-93.94
AR;102284027;20250901;3011;61110;;04303;10760;;;;;;;;;;;-166.87
AR;102284027;20250901;3011;61110;;04307;10760;;;;;;;;;;;-166.87
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-333.74
AR;102284027;20250901;3011;61110;;12002;10760;;;;;;;;;;;-333.74
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-1168.09
AR;102284027;20250901;3011;61110;;23701;10760;;;;;;;;;;;-166.87
AR;102284027;20250901;3011;61110;;23801;10760;;;;;;;;;;;-166.87
AR;102284027;20250901;3011;61110;;04301;10760;;;;;;;;;;;-197.82
AR;102284027;20250901;3011;61110;;04307;10760;;;;;;;;;;;-989.1
AR;102284027;20250901;3011;61110;;04308;10760;;;;;;;;;;;-197.82
AR;102284027;20250901;3011;61110;;04312;10760;;;;;;;;;;;-197.82
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-791.28
AR;102284027;20250901;3011;61110;;12002;10760;;;;;;;;;;;-395.64
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-989.1
AR;102284027;20250901;3011;61110;;14023;10760;;;;;;;;;;;-197.82
AR;102284027;20250901;3011;61110;;23701;10760;;;;;;;;;;;-395.64
AR;102284027;20250901;3011;61110;;04301;10760;;;;;;;;;;;-464.16
AR;102284027;20250901;3011;61110;;04311;10760;;;;;;;;;;;-232.08
AR;102284027;20250901;3011;61110;;04313;10760;;;;;;;;;;;-232.07
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-232.08
AR;102284027;20250901;3011;61110;;12101;10760;;;;;;;;;;;-232.08
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-1624.55
AR;102284027;20250901;3011;61110;;04303;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;04307;10760;;;;;;;;;;;-450.9
AR;102284027;20250901;3011;61110;;04312;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;11901;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;12301;10760;;;;;;;;;;;-300.6
AR;102284027;20250901;3011;61110;;14023;10760;;;;;;;;;;;-150.3
AR;102284027;20250901;3011;61110;;23701;10760;;;;;;;;;;;-300.6
AR;102284027;20250901;3011;61110;;04303;10760;;;;;;;;;;;-471.89
AR;102284027;20250901;3011;61110;;04304;10760;;;;;;;;;;;-555.13
AR;102284027;20250901;3011;61110;;04309;10760;;;;;;;;;;;-484.04
AR;102284027;20250901;3011;61110;;04312;10760;;;;;;;;;;;-775.36
AR;102284027;20250901;2970;;;;;;;;;;;;;;;4206410.16
AR;102284028;20250901;3740;550;;;;;;;;;;;;;;-5.54
AR;102284028;20250901;3740;550;;;;;;;;;;;;;;0.17
AR;102284028;20250829;3740;550;;;;;;;;;;;;;;-0.4
AR;102284028;20250901;3098;61110;;158031;;;;;;;;;;;2;2833.75
AR;102284028;20250901;4721;61110;;14301;;;;;;;;;;;;1131.27
AR;102284028;20250901;3013;61110;;14302;;;;;;;;;;;;-2029.65
AR;102284028;20250901;3013;61110;;16401;;;;;;;;;;;;-1296.14
AR;102284028;20250901;3012;61110;;14023;;;;;;;;;;;2;-6153.6
AR;102284028;20250901;3012;61110;;15801;;;;;;;;;;;2;-20865.75
AR;102284028;20250901;3012;61110;;158031;;;;;;;;;;;2;-25500
AR;102284028;20250901;3290;61110;;14301;10572;;;;;;;;;;;-843
AR;102284028;20250901;3290;61110;;14302;10572;;;;;;;;;;;-45.85
AR;102284028;20250901;3012;61110;;15801;;;;;;;;;;;2;-2338.75
AR;102284028;20250901;3012;61110;;158031;;;;;;;;;;;2;-2083.75
AR;102284028;20250901;3242;550;;KST;10750;;;;;;;;;;;-8085
AR;102284028;20250901;3012;61110;;158031;;;;;;;;;;;2;-676.98
AR;102284028;20250901;2425;550;;KST;;;;;;;;;;;;-5685
AR;102284028;20250829;2425;550;;KST;;;;;;;;;;;;-4.53
AR;102284028;20250901;2425;550;;KST;;;;;;;;;;;;-68
AR;102284028;20250901;3012;61110;;16401;;;;;;;;;;;2;-6086.3
AR;102284028;20250901;3011;61110;;14014;10502;;;;;;;;;;;-103555.24
AR;102284028;20250901;3011;61110;;14023;10502;;;;;;;;;;;-249670.05
AR;102284028;20250901;3011;61110;;14101;10502;;;;;;;;;;;-89667.15
AR;102284028;20250901;3011;61110;;14301;10502;;;;;;;;;;;-88821.65
AR;102284028;20250901;3011;61110;;14302;10502;;;;;;;;;;;-675222.17
AR;102284028;20250901;3011;61110;;15301;10502;;;;;;;;;;;-83189.4
AR;102284028;20250901;3011;61110;;15801;10502;;;;;;;;;;;-167803.97
AR;102284028;20250901;3011;61110;;15801;10502;;;;;;;;;;;-7599.67
AR;102284028;20250901;3011;61110;;15901;10502;;;;;;;;;;;-543165.91
AR;102284028;20250901;3011;61110;;16401;10502;;;;;;;;;;;-153326.33
AR;102284028;20250901;3011;61110;;17401;10502;;;;;;;;;;;-151656.23
AR;102284028;20250901;3010;61110;;14302;;;;;;;;;;;;-29626.16
AR;102284028;20250901;3010;61150;;21601;;;;;;;;;;;;-208401.73
AR;102284028;20250901;3010;61150;;22001;;;;;;;;;;;;-18950.3
AR;102284028;20250901;3011;61110;;158031;10501;;;;;;;;;;;-551634
AR;102284028;20250901;3011;61110;;14014;10501;;;;;;;;;;;-43562.97
AR;102284028;20250901;3011;61110;;14023;10501;;;;;;;;;;;-131037.41
AR;102284028;20250901;3011;61110;;14101;10501;;;;;;;;;;;-130672.01
AR;102284028;20250829;3011;61110;;14101;10501;;;;;;;;;;;-400.07
AR;102284028;20250901;3011;61110;;14101;10501;;;;;;;;;;;-6001
AR;102284028;20250901;3011;61110;;14301;10501;;;;;;;;;;;-35390.93
AR;102284028;20250901;3011;61110;;14302;10501;;;;;;;;;;;-449997.22
AR;102284028;20250901;3011;61110;;15301;10501;;;;;;;;;;;-8787.53
AR;102284028;20250901;3011;61110;;15801;10501;;;;;;;;;;;-58641.3
AR;102284028;20250901;3011;61110;;15901;10501;;;;;;;;;;;-170510.63
AR;102284028;20250901;3011;61110;;16401;10501;;;;;;;;;;;-81166.09
AR;102284028;20250901;3011;61110;;17401;10501;;;;;;;;;;;-63129.39
AR;102284028;20250901;3011;61110;;158031;10501;;;;;;;;;;;-32215
AR;102284028;20250901;3015;61110;;14023;10520;;;;;;;;;;;-3101.46
AR;102284028;20250901;3015;61110;;14301;10520;;;;;;;;;;;-3101.46
AR;102284028;20250901;3015;61110;;14302;10520;;;;;;;;;;;-44454.26
AR;102284028;20250901;3015;61110;;15301;10520;;;;;;;;;;;-1033.82
AR;102284028;20250901;3015;61110;;15801;10520;;;;;;;;;;;-1033.82
AR;102284028;20250901;3015;61110;;158031;10520;;;;;;;;;;;-1033.82
AR;102284028;20250901;3015;61110;;15901;10520;;;;;;;;;;;-12405.84
AR;102284028;20250901;3015;61110;;16401;10520;;;;;;;;;;;-1033.82
AR;102284028;20250901;3013;61110;;16401;;;;;;;;;;;;-797.31
AR;102284028;20250901;3013;61110;;17401;;;;;;;;;;;;-4031.75
AR;102284028;20250901;3012;61110;;14014;;;;;;;;;;;2;-11875
AR;102284028;20250901;3012;61110;;158031;;;;;;;;;;;2;-15187.5
AR;102284028;20250901;3012;61110;;16401;;;;;;;;;;;2;-1935.91
AR;102284028;20250901;3015;61110;;14014;10510;;;;;;;;;;;-1780.47
AR;102284028;20250901;3015;61110;;14023;10510;;;;;;;;;;;-2239.95
AR;102284028;20250901;3015;61110;;14101;10510;;;;;;;;;;;-1493.3
AR;102284028;20250901;3015;61110;;14301;10510;;;;;;;;;;;-746.65
AR;102284028;20250901;3015;61110;;14302;10510;;;;;;;;;;;-1780.47
AR;102284028;20250901;3015;61110;;15801;10510;;;;;;;;;;;-746.65
AR;102284028;20250901;3015;61110;;15901;10510;;;;;;;;;;;-7753.67
AR;102284028;20250901;3015;61110;;16401;10510;;;;;;;;;;;-1033.82
AR;102284028;20250901;3014;61110;;14023;10510;;;;;;;;;;2;-933.31
AR;102284028;20250901;3014;61110;;14302;10510;;;;;;;;;;2;-215.38
AR;102284028;20250901;3014;61110;;15901;10510;;;;;;;;;;2;-215.38
AR;102284028;20250901;3099;61110;;15901;;;;;;;;;;;;229.74
AR;102284028;20250901;3019;61110;;14023;10500;;;;;;;;;;;-663.26
AR;102284028;20250901;3019;61110;;14101;10500;;;;;;;;;;;-563.08
AR;102284028;20250901;3019;61110;;14302;10500;;;;;;;;;;;-707.01
AR;102284028;20250901;3019;61110;;15901;10500;;;;;;;;;;;-5670.41
