Voucher Type;Voucher No;Voucher Date;Account;Posting 1;Posting 2;Posting 3;Posting 4;Posting 5;Period Start;No of Periods;Subledger No;Invoice Date;Invoice No;OCR;Due Date;Text;TaxRule;Amount
AR;202298020;20250814;1530;;;;;;;;P180511;20250814;552509352998555;552509352998555;20250831;;;2338
AR;202298020;20250814;1530;;;;;;;;P045286;20250814;552509352998654;552509352998654;20250831;;;5354
AR;202298020;20250814;1530;;;;;;;;P075015;20250814;552509353696158;552509353696158;20250831;;;10004
AR;202298020;20250814;1530;;;;;;;;P149092;20250814;552509353696257;552509353696257;20250831;;;15087
AR;202298020;20250814;1530;;;;;;;;P086643;20250814;552509352998753;552509352998753;20250831;;;8533
AR;202298020;20250814;1530;;;;;;;;P044129;20250814;552509352998852;552509352998852;20250831;;;5672
AR;202298020;20250814;1530;;;;;;;;P101396;20250814;552509352998951;552509352998951;20250831;;;9447
AR;202298020;20250814;1530;;;;;;;;P184797;20250814;552509352999058;552509352999058;20250831;;;8757
AR;202298020;20250814;1530;;;;;;;;P055806;20250814;552509352999157;552509352999157;20250831;;;5150
AR;202298020;20250814;1530;;;;;;;;P046452;20250814;552509353696356;552509353696356;20250831;;;9645
AR;202298020;20250814;1530;;;;;;;;P068651;20250814;552509353696455;552509353696455;20250831;;;14933
AR;202298020;20250814;1530;;;;;;;;P006125;20250814;552509352999256;552509352999256;20250831;;;8355
AR;202298020;20250814;1530;;;;;;;;P126634;20250814;552509352999355;552509352999355;20250831;;;5848
AR;202298020;20250814;1530;;;;;;;;P130424;20250814;552509352999454;552509352999454;20250831;;;9065
AR;202298020;20250814;1530;;;;;;;;P129369;20250814;552509353696554;552509353696554;20250831;;;5693
AR;202298020;20250814;1530;;;;;;;;P060133;20250814;552509352999553;552509352999553;20250831;;;9719
AR;202298020;20250814;1530;;;;;;;;P119370;20250814;552509352999652;552509352999652;20250831;;;9453
AR;202298020;20250814;1530;;;;;;;;P085856;20250814;552509352999751;552509352999751;20250831;;;15544
AR;202298020;20250814;1530;;;;;;;;P168746;20250814;552509352999850;552509352999850;20250831;;;9013
AR;202298020;20250814;1530;;;;;;;;P110041;20250814;552509352999959;552509352999959;20250831;;;5830
AR;202298020;20250814;1530;;;;;;;;P065613;20250814;552509353000054;552509353000054;20250831;;;9810
AR;202298020;20250814;1530;;;;;;;;P005353;20250814;552509353696653;552509353696653;20250831;;;8652
AR;202298020;20250814;1530;;;;;;;;P043449;20250814;552509353696752;552509353696752;20250831;;;5408
AR;202298020;20250814;1530;;;;;;;;P084031;20250814;552509353696851;552509353696851;20250831;;;9355
AR;202298020;20250814;1530;;;;;;;;P043428;20250814;552509353000153;552509353000153;20250831;;;14597
AR;202298020;20250814;1530;;;;;;;;P082146;20250814;552509353000252;552509353000252;20250831;;;9030
AR;202298020;20250814;1530;;;;;;;;P069954;20250814;552509353696950;552509353696950;20250831;;;5530
AR;202298020;20250814;1530;;;;;;;;P056342;20250814;552509353697057;552509353697057;20250831;;;9462
AR;202298020;20250814;1530;;;;;;;;P188924;20250814;552509353000351;552509353000351;20250831;;;8990
AR;202298020;20250814;1530;;;;;;;;P172682;20250814;552509353000450;552509353000450;20250831;;;5895
AR;202298020;20250814;1530;;;;;;;;P095246;20250814;552509353000559;552509353000559;20250831;;;8982
AR;202298020;20250814;1530;;;;;;;;P113268;20250814;552509353000658;552509353000658;20250831;;;315
AR;202298020;20250814;1530;;;;;;;;P023928;20250814;552509353697156;552509353697156;20250831;;;8684
AR;202298020;20250814;1530;;;;;;;;P124958;20250814;552509353000757;552509353000757;20250831;;;5901
AR;202298020;20250814;1530;;;;;;;;P014766;20250814;552509353697255;552509353697255;20250831;;;9165
AR;202298020;20250814;1530;;;;;;;;P046420;20250814;552509353000856;552509353000856;20250831;;;8050
AR;202298020;20250814;1530;;;;;;;;P062977;20250814;552509353000955;552509353000955;20250831;;;5727
AR;202298020;20250814;1530;;;;;;;;P069760;20250814;552509353001052;552509353001052;20250831;;;9999
AR;202298020;20250814;1530;;;;;;;;P055805;20250814;552509353697354;552509353697354;20250831;;;8129
AR;202298020;20250814;1530;;;;;;;;P076090;20250814;552509353697453;552509353697453;20250831;;;8209
AR;202298020;20250814;1530;;;;;;;;P075581;20250814;552509353001151;552509353001151;20250831;;;8781
AR;202298020;20250814;1530;;;;;;;;P085004;20250814;552509353697552;552509353697552;20250831;;;5503
AR;202298020;20250814;1530;;;;;;;;P103060;20250814;552509353001250;552509353001250;20250831;;;9771
AR;202298020;20250814;1530;;;;;;;;P075605;20250814;552509353001359;552509353001359;20250831;;;8315
AR;202298020;20250814;1530;;;;;;;;P102862;20250814;552509353001458;552509353001458;20250831;;;5614
AR;202298020;20250814;1530;;;;;;;;P028890;20250814;552509353697651;552509353697651;20250831;;;9305
AR;202298020;20250814;1530;;;;;;;;P015795;20250814;552509353697750;552509353697750;20250831;;;10133
AR;202298020;20250814;1530;;;;;;;;P166486;20250814;552509353697859;552509353697859;20250831;;;8418
AR;202298020;20250814;1530;;;;;;;;P205333;20250814;552509353001557;552509353001557;20250831;;;9661
AR;202298020;20250814;1530;;;;;;;;P080638;20250814;552509353697958;552509353697958;20250831;;;8297
AR;202298020;20250814;1530;;;;;;;;P084539;20250814;552509353698055;552509353698055;20250831;;;8286
AR;202298020;20250814;1530;;;;;;;;P206208;20250814;552509353001656;552509353001656;20250831;;;8989
AR;202298020;20250814;1530;;;;;;;;P075089;20250814;552509353001755;552509353001755;20250831;;;8277
AR;202298020;20250814;1530;;;;;;;;P006361;20250814;552509353001854;552509353001854;20250831;;;8100
AR;202298020;20250814;1530;;;;;;;;P152283;20250814;552509353001953;552509353001953;20250831;;;14562
AR;202298020;20250814;1530;;;;;;;;P076354;20250814;552509353698154;552509353698154;20250831;;;12267
AR;202298020;20250814;1530;;;;;;;;P076243;20250814;552509353698253;552509353698253;20250831;;;9736
AR;202298020;20250814;1530;;;;;;;;P085178;20250814;552509353002050;552509353002050;20250831;;;8525
AR;202298020;20250814;1530;;;;;;;;P065313;20250814;552509353002159;552509353002159;20250831;;;8446
AR;202298020;20250814;1530;;;;;;;;P077723;20250814;552509353698352;552509353698352;20250831;;;8652
AR;202298020;20250814;1530;;;;;;;;P133276;20250814;552509353698451;552509353698451;20250831;;;5317
AR;202298020;20250814;1530;;;;;;;;P101711;20250814;552509353002258;552509353002258;20250831;;;10094
AR;202298020;20250814;1530;;;;;;;;P085408;20250814;552509353002357;552509353002357;20250831;;;9134
AR;202298020;20250814;1530;;;;;;;;P133711;20250814;552509353002456;552509353002456;20250831;;;5509
AR;202298020;20250814;1530;;;;;;;;P084287;20250814;552509353002555;552509353002555;20250831;;;9000
AR;202298020;20250814;1530;;;;;;;;P146922;20250814;552509353002654;552509353002654;20250831;;;15714
AR;202298020;20250814;1530;;;;;;;;P028993;20250814;552509353002753;552509353002753;20250831;;;13898
AR;202298020;20250814;1530;;;;;;;;P084346;20250814;552509353002852;552509353002852;20250831;;;10272
AR;202298020;20250814;1530;;;;;;;;P058533;20250814;552509353002951;552509353002951;20250831;;;9374
AR;202298020;20250814;1530;;;;;;;;P064380;20250814;552509353698550;552509353698550;20250831;;;10315
AR;202298020;20250814;1530;;;;;;;;P065471;20250814;552509353003058;552509353003058;20250831;;;14007
AR;202298020;20250814;1530;;;;;;;;P048103;20250814;552509353698659;552509353698659;20250831;;;9374
AR;202298020;20250814;1530;;;;;;;;P079793;20250814;552509353003157;552509353003157;20250831;;;10493.29
AR;202298020;20250814;1530;;;;;;;;P105577;20250814;552509353003256;552509353003256;20250831;;;10829
AR;202298020;20250814;1530;;;;;;;;P135063;20250814;552509353698758;552509353698758;20250831;;;10288
AR;202298020;20250814;1530;;;;;;;;P142183;20250814;552509353003355;552509353003355;20250831;;;9414
AR;202298020;20250814;1530;;;;;;;;P071453;20250814;552509353698857;552509353698857;20250831;;;10360
AR;202298020;20250814;1530;;;;;;;;P053131;20250814;552509353698956;552509353698956;20250831;;;9485
AR;202298020;20250814;1530;;;;;;;;P075561;20250814;552509353699053;552509353699053;20250831;;;9790
AR;202298020;20250814;1530;;;;;;;;P047093;20250814;552509353003454;552509353003454;20250831;;;10624
AR;202298020;20250814;1530;;;;;;;;P083852;20250814;552509353699152;552509353699152;20250831;;;13401
AR;202298020;20250814;1530;;;;;;;;P057666;20250814;552509353699251;552509353699251;20250831;;;12567
AR;202298020;20250814;1530;;;;;;;;P074475;20250814;552509353003553;552509353003553;20250831;;;9449
AR;202298020;20250814;1530;;;;;;;;P062926;20250814;552509353003652;552509353003652;20250831;;;10866
AR;202298020;20250814;1530;;;;;;;;P063354;20250814;552509353699350;552509353699350;20250831;;;9766
AR;202298020;20250814;1530;;;;;;;;P053674;20250814;552509353003751;552509353003751;20250831;;;10562
AR;202298020;20250814;1530;;;;;;;;P026825;20250814;552509353003850;552509353003850;20250831;;;9573
AR;202298020;20250814;1530;;;;;;;;P125969;20250814;552509353699459;552509353699459;20250831;;;11182
AR;202298020;20250814;1530;;;;;;;;P084385;20250814;552509353699558;552509353699558;20250831;;;10248
AR;202298020;20250814;1530;;;;;;;;P097452;20250814;552509353003959;552509353003959;20250831;;;10738
AR;202298020;20250814;1530;;;;;;;;P079387;20250814;552509353699657;552509353699657;20250831;;;13442
AR;202298020;20250814;1530;;;;;;;;P061349;20250814;552509353004056;552509353004056;20250831;;;12094
AR;202298020;20250814;1530;;;;;;;;P074195;20250814;552509353004155;552509353004155;20250831;;;12660
AR;202298020;20250814;1530;;;;;;;;P046741;20250814;552509353004254;552509353004254;20250831;;;6275
AR;202298020;20250814;1530;;;;;;;;P076063;20250814;552509353004353;552509353004353;20250831;;;13170
AR;202298020;20250814;1530;;;;;;;;P065677;20250814;552509353699756;552509353699756;20250831;;;12298
AR;202298020;20250814;1530;;;;;;;;P072854;20250814;552509353699855;552509353699855;20250831;;;6420
AR;202298020;20250814;1530;;;;;;;;P078655;20250814;552509353004452;552509353004452;20250831;;;13265
AR;202298020;20250814;1530;;;;;;;;P070642;20250814;552509353004551;552509353004551;20250831;;;13800
AR;202298020;20250814;1530;;;;;;;;P067832;20250814;552509353004650;552509353004650;20250831;;;13634
AR;202298020;20250814;1530;;;;;;;;P083033;20250814;552509353004759;552509353004759;20250831;;;12163
AR;202298020;20250814;1530;;;;;;;;P148687;20250814;552509353004858;552509353004858;20250831;;;6842
AR;202298020;20250814;1530;;;;;;;;P010951;20250814;552509353699954;552509353699954;20250831;;;12174
AR;202298020;20250814;1530;;;;;;;;P024099;20250814;552509353004957;552509353004957;20250831;;;13501
AR;202298020;20250814;1530;;;;;;;;P010945;20250814;552509353700059;552509353700059;20250831;;;8352
AR;202298020;20250814;1530;;;;;;;;P190883;20250814;552509353005053;552509353005053;20250831;;;9086
AR;202298020;20250814;1530;;;;;;;;P082961;20250814;552509353700158;552509353700158;20250831;;;5326
AR;202298020;20250814;1530;;;;;;;;P129689;20250814;552509353005152;552509353005152;20250831;;;9997
AR;202298020;20250814;1530;;;;;;;;P108958;20250814;552509353700257;552509353700257;20250831;;;8486
AR;202298020;20250814;1530;;;;;;;;P081437;20250814;552509353005251;552509353005251;20250831;;;5521
AR;202298020;20250814;1530;;;;;;;;P195176;20250814;552509353005350;552509353005350;20250831;;;9367
AR;202298020;20250814;1530;;;;;;;;P139122;20250814;552509353005459;552509353005459;20250831;;;9122
AR;202298020;20250814;1530;;;;;;;;P084722;20250814;552509353005558;552509353005558;20250831;;;8711
AR;202298020;20250814;1530;;;;;;;;P182760;20250814;552509353005657;552509353005657;20250831;;;9336
AR;202298020;20250814;1530;;;;;;;;P084359;20250814;552509353700356;552509353700356;20250831;;;5446
AR;202298020;20250814;1530;;;;;;;;P051582;20250814;552509353700455;552509353700455;20250831;;;9069
AR;202298020;20250814;1530;;;;;;;;P101296;20250814;552509353005756;552509353005756;20250831;;;9102
AR;202298020;20250814;1530;;;;;;;;P174862;20250814;552509353005855;552509353005855;20250831;;;5810
AR;202298020;20250814;1530;;;;;;;;P079443;20250814;552509353005954;552509353005954;20250831;;;10258
AR;202298020;20250814;1530;;;;;;;;P155269;20250814;552509353006051;552509353006051;20250831;;;15775
AR;202298020;20250814;1530;;;;;;;;P080710;20250814;552509353006150;552509353006150;20250831;;;8636
AR;202298020;20250814;1530;;;;;;;;P103455;20250814;552509353006259;552509353006259;20250831;;;5821
AR;202298020;20250814;1530;;;;;;;;P079404;20250814;552509353700554;552509353700554;20250831;;;9279
AR;202298020;20250814;1530;;;;;;;;P170799;20250814;552509353006358;552509353006358;20250831;;;10137
AR;202298020;20250814;1530;;;;;;;;P185692;20250814;552509353700653;552509353700653;20250831;;;5489
AR;202298020;20250814;1530;;;;;;;;P021291;20250814;552509353700752;552509353700752;20250831;;;8643
AR;202298020;20250814;1530;;;;;;;;P159222;20250814;552509353006457;552509353006457;20250831;;;9314
AR;202298020;20250814;1530;;;;;;;;P005786;20250814;552509353700851;552509353700851;20250831;;;8253
AR;202298020;20250814;1530;;;;;;;;P086241;20250814;552509353006556;552509353006556;20250831;;;8732
AR;202298020;20250814;1530;;;;;;;;P040197;20250814;552509353006655;552509353006655;20250831;;;5098
AR;202298020;20250814;1530;;;;;;;;P015532;20250814;552509353700950;552509353700950;20250831;;;9804
AR;202298020;20250814;1530;;;;;;;;P051788;20250814;552509353006754;552509353006754;20250831;;;8332
AR;202298020;20250814;1530;;;;;;;;P158562;20250814;552509353006853;552509353006853;20250831;;;5630
AR;202298020;20250814;1530;;;;;;;;P031723;20250814;552509353701057;552509353701057;20250831;;;9124
AR;202298020;20250814;1530;;;;;;;;P082524;20250814;552509353701156;552509353701156;20250831;;;8413
AR;202298020;20250814;1530;;;;;;;;P003199;20250814;552509353006952;552509353006952;20250831;;;8191
AR;202298020;20250814;1530;;;;;;;;P025798;20250814;552509353007059;552509353007059;20250831;;;8395
AR;202298020;20250814;1530;;;;;;;;P077230;20250814;552509353701255;552509353701255;20250831;;;5283
AR;202298020;20250814;1530;;;;;;;;P100593;20250814;552509353701354;552509353701354;20250831;;;9882
AR;202298020;20250814;1530;;;;;;;;P065990;20250814;552509353701453;552509353701453;20250831;;;8750
AR;202298020;20250814;1530;;;;;;;;P180933;20250814;552509353007158;552509353007158;20250831;;;5574
AR;202298020;20250814;1530;;;;;;;;P146662;20250814;552509353007257;552509353007257;20250831;;;9021
AR;202298020;20250814;1530;;;;;;;;P179201;20250814;552509353007356;552509353007356;20250831;;;9180
AR;202298020;20250814;1530;;;;;;;;P067286;20250814;552509353007455;552509353007455;20250831;;;15175
AR;202298020;20250814;1530;;;;;;;;P086784;20250814;552509353007554;552509353007554;20250831;;;8941
AR;202298020;20250814;1530;;;;;;;;P064623;20250814;552509353007653;552509353007653;20250831;;;5401
AR;202298020;20250814;1530;;;;;;;;P080110;20250814;552509353007752;552509353007752;20250831;;;10053
AR;202298020;20250814;1530;;;;;;;;P018986;20250814;552509353007851;552509353007851;20250831;;;8400
AR;202298020;20250814;1530;;;;;;;;P085837;20250814;552509353701552;552509353701552;20250831;;;5346
AR;202298020;20250814;1530;;;;;;;;P041583;20250814;552509353007950;552509353007950;20250831;;;9167
AR;202298020;20250814;1530;;;;;;;;P083685;20250814;552509353008057;552509353008057;20250831;;;14325
AR;202298020;20250814;1530;;;;;;;;P120477;20250814;552509353008156;552509353008156;20250831;;;9512
AR;202298020;20250814;1530;;;;;;;;P140243;20250814;552509353008255;552509353008255;20250831;;;5478
AR;202298020;20250814;1530;;;;;;;;P107226;20250814;552509353701651;552509353701651;20250831;;;9630
AR;202298020;20250814;1530;;;;;;;;P076648;20250814;552509353701750;552509353701750;20250831;;;8836
AR;202298020;20250814;1530;;;;;;;;P210184;20250814;552509353008354;552509353008354;20250831;;;5545
AR;202298020;20250814;1530;;;;;;;;P103196;20250814;552509353008453;552509353008453;20250831;;;9381
AR;202298020;20250814;1530;;;;;;;;P150215;20250814;552509353701859;552509353701859;20250831;;;16115
AR;202298020;20250814;1530;;;;;;;;P085609;20250814;552509353701958;552509353701958;20250831;;;8165
AR;202298020;20250814;1530;;;;;;;;P072891;20250814;552509353008552;552509353008552;20250831;;;5615
AR;202298020;20250814;1530;;;;;;;;P010672;20250814;552509353702055;552509353702055;20250831;;;9459
AR;202298020;20250814;1530;;;;;;;;P013361;20250814;552509353702154;552509353702154;20250831;;;5443
AR;202298020;20250814;1530;;;;;;;;P077933;20250814;552509353008651;552509353008651;20250831;;;9237
AR;202298020;20250814;1530;;;;;;;;P006836;20250814;552509353702253;552509353702253;20250831;;;8670
AR;202298020;20250814;1530;;;;;;;;P012241;20250814;552509353702352;552509353702352;20250831;;;8523
AR;202298020;20250814;1530;;;;;;;;P084106;20250814;552509353008750;552509353008750;20250831;;;8620
AR;202298020;20250814;1530;;;;;;;;P031676;20250814;552509353702451;552509353702451;20250831;;;5201
AR;202298020;20250814;1530;;;;;;;;P146117;20250814;552509353702550;552509353702550;20250831;;;9563
AR;202298020;20250814;1530;;;;;;;;P138904;20250814;552509353008859;552509353008859;20250831;;;8187
AR;202298020;20250814;1530;;;;;;;;P081614;20250814;552509353008958;552509353008958;20250831;;;5383
AR;202298020;20250814;1530;;;;;;;;P148755;20250814;552509353009055;552509353009055;20250831;;;9707
AR;202298020;20250814;1530;;;;;;;;P004653;20250814;552509353702659;552509353702659;20250831;;;8321
AR;202298020;20250814;1530;;;;;;;;P010884;20250814;552509353009154;552509353009154;20250831;;;8935
AR;202298020;20250814;1530;;;;;;;;P120792;20250814;552509353702758;552509353702758;20250831;;;9005
AR;202298020;20250814;1530;;;;;;;;P111420;20250814;552509353009253;552509353009253;20250831;;;5982
AR;202298020;20250814;1530;;;;;;;;P075684;20250814;552509353009352;552509353009352;20250831;;;9523
AR;202298020;20250814;1530;;;;;;;;P193318;20250814;552509353009451;552509353009451;20250831;;;5534
AR;202298020;20250814;1530;;;;;;;;P013511;20250814;552509353702857;552509353702857;20250831;;;8959
AR;202298020;20250814;1530;;;;;;;;P068199;20250814;552509353009550;552509353009550;20250831;;;9425
AR;202298020;20250814;1530;;;;;;;;P131710;20250814;552509353009659;552509353009659;20250831;;;8799
AR;202298020;20250814;1530;;;;;;;;P056491;20250814;552509353702956;552509353702956;20250831;;;8433
AR;202298020;20250814;1530;;;;;;;;P066122;20250814;552509353009758;552509353009758;20250831;;;5269
AR;202298020;20250814;1530;;;;;;;;P156342;20250814;552509353009857;552509353009857;20250831;;;9612
AR;202298020;20250814;1530;;;;;;;;P021908;20250814;552509353703053;552509353703053;20250831;;;8011
AR;202298020;20250814;1530;;;;;;;;P060141;20250814;552509353009956;552509353009956;20250831;;;5059
AR;202298020;20250814;1530;;;;;;;;P059917;20250814;552509353703152;552509353703152;20250831;;;8864
AR;202298020;20250814;1530;;;;;;;;P139922;20250814;552509353010053;552509353010053;20250831;;;16077
AR;202298020;20250814;1530;;;;;;;;P004288;20250814;552509353703251;552509353703251;20250831;;;14432
AR;202298020;20250814;1530;;;;;;;;P145367;20250814;552509353010152;552509353010152;20250831;;;5713
AR;202298020;20250814;1530;;;;;;;;P082976;20250814;552509353010251;552509353010251;20250831;;;9607
AR;202298020;20250814;1530;;;;;;;;P122368;20250814;552509353703350;552509353703350;20250831;;;8909
AR;202298020;20250814;1530;;;;;;;;P005435;20250814;552509353703459;552509353703459;20250831;;;5276
AR;202298020;20250814;1530;;;;;;;;P084392;20250814;552509353703558;552509353703558;20250831;;;10420
AR;202298020;20250814;1530;;;;;;;;P021813;20250814;552509353703657;552509353703657;20250831;;;13435
AR;202298020;20250814;1530;;;;;;;;P024524;20250814;552509353010350;552509353010350;20250831;;;8284
AR;202298020;20250814;1530;;;;;;;;P193893;20250814;552509353010459;552509353010459;20250831;;;5697
AR;202298020;20250814;1530;;;;;;;;P114804;20250814;552509353010558;552509353010558;20250831;;;9815
AR;202298020;20250814;1530;;;;;;;;P085210;20250814;552509353703756;552509353703756;20250831;;;9315
AR;202298020;20250814;1530;;;;;;;;P067206;20250814;552509353703855;552509353703855;20250831;;;5521
AR;202298020;20250814;1530;;;;;;;;P106163;20250814;552509353010657;552509353010657;20250831;;;10333
AR;202298020;20250814;1530;;;;;;;;P077485;20250814;552509353010756;552509353010756;20250831;;;9168
AR;202298020;20250814;1530;;;;;;;;P004353;20250814;552509353703954;552509353703954;20250831;;;8008
AR;202298020;20250814;1530;;;;;;;;P153343;20250814;552509353010855;552509353010855;20250831;;;5502
AR;202298020;20250814;1530;;;;;;;;P081731;20250814;552509353010954;552509353010954;20250831;;;9995
AR;202298020;20250814;1530;;;;;;;;P155416;20250814;552509353011051;552509353011051;20250831;;;8866
AR;202298020;20250814;1530;;;;;;;;P008044;20250814;552509353704051;552509353704051;20250831;;;5089
AR;202298020;20250814;1530;;;;;;;;P077382;20250814;552509353704150;552509353704150;20250831;;;9818
AR;202298020;20250814;1530;;;;;;;;P024471;20250814;552509353704259;552509353704259;20250831;;;11863
AR;202298020;20250814;1530;;;;;;;;P072419;20250814;552509353704358;552509353704358;20250831;;;14966
AR;202298020;20250814;1530;;;;;;;;P054188;20250814;552509353011150;552509353011150;20250831;;;12042
AR;202298020;20250814;1530;;;;;;;;P084955;20250814;552509353704457;552509353704457;20250831;;;5852
AR;202298020;20250814;1530;;;;;;;;P083316;20250814;552509353704556;552509353704556;20250831;;;11842
AR;202298020;20250814;1530;;;;;;;;P074305;20250814;552509353011259;552509353011259;20250831;;;12760
AR;202298020;20250814;1530;;;;;;;;P081963;20250814;552509353011358;552509353011358;20250831;;;6367
AR;202298020;20250814;1530;;;;;;;;P176554;20250814;552509353011457;552509353011457;20250831;;;12974
AR;202298020;20250814;1530;;;;;;;;P068457;20250814;552509353011556;552509353011556;20250831;;;12740
AR;202298020;20250814;1530;;;;;;;;P030408;20250814;552509353011655;552509353011655;20250831;;;13295
AR;202298020;20250814;1530;;;;;;;;P028423;20250814;552509353011754;552509353011754;20250831;;;11288.29
AR;202298020;20250814;1530;;;;;;;;P029178;20250814;552509353011853;552509353011853;20250831;;;6305
AR;202298020;20250814;1530;;;;;;;;P005872;20250814;552509353704655;552509353704655;20250831;;;11210
AR;202298020;20250814;1530;;;;;;;;P179719;20250814;552509353011952;552509353011952;20250831;;;14035
AR;202298020;20250814;1530;;;;;;;;P013048;20250814;552509353704754;552509353704754;20250831;;;12501
AR;202298020;20250814;1530;;;;;;;;P093268;20250814;552509353012059;552509353012059;20250831;;;11146
AR;202298020;20250814;1530;;;;;;;;P005434;20250814;552509353704853;552509353704853;20250831;;;9664
AR;202298020;20250814;1530;;;;;;;;P006058;20250814;552509353012158;552509353012158;20250831;;;12513
AR;202298020;20250814;1530;;;;;;;;P003928;20250814;552509353704952;552509353704952;20250831;;;12277
AR;202298020;20250814;1530;;;;;;;;P101912;20250814;552509353705058;552509353705058;20250831;;;10942
AR;202298020;20250814;1530;;;;;;;;P025633;20250814;552509353012257;552509353012257;20250831;;;11681
AR;202298020;20250814;1530;;;;;;;;P081895;20250814;552509353012356;552509353012356;20250831;;;10864
AR;202298020;20250814;1530;;;;;;;;P077194;20250814;552509353012455;552509353012455;20250831;;;10854
AR;202298020;20250814;1530;;;;;;;;P074320;20250814;552509353012554;552509353012554;20250831;;;12681
AR;202298020;20250814;1530;;;;;;;;P081036;20250814;552509353705157;552509353705157;20250831;;;10679
AR;202298020;20250814;1530;;;;;;;;P029551;20250814;552509353705256;552509353705256;20250831;;;9802
AR;202298020;20250814;1530;;;;;;;;P088341;20250814;552509353012653;552509353012653;20250831;;;11061
AR;202298020;20250814;1530;;;;;;;;P061796;20250814;552509353705355;552509353705355;20250831;;;10392
AR;202298020;20250814;1530;;;;;;;;P073186;20250814;552509353705454;552509353705454;20250831;;;9317
AR;202298020;20250814;1530;;;;;;;;P148166;20250814;552509353012752;552509353012752;20250831;;;11161
AR;202298020;20250814;1530;;;;;;;;P070212;20250814;552509353012851;552509353012851;20250831;;;10245
AR;202298020;20250814;1530;;;;;;;;P042172;20250814;552509353705553;552509353705553;20250831;;;9538
AR;202298020;20250814;1530;;;;;;;;P089226;20250814;552509353012950;552509353012950;20250831;;;10884
AR;202298020;20250814;1530;;;;;;;;P056259;20250814;552509353013057;552509353013057;20250831;;;12286
AR;202298020;20250814;1530;;;;;;;;P003875;20250814;552509353705652;552509353705652;20250831;;;12123
AR;202298020;20250814;1530;;;;;;;;P041666;20250814;552509353705751;552509353705751;20250831;;;11860
AR;202298020;20250814;1530;;;;;;;;P081664;20250814;552509353013156;552509353013156;20250831;;;6813
AR;202298020;20250814;1530;;;;;;;;P149701;20250814;552509353013255;552509353013255;20250831;;;13580
AR;202298020;20250814;1530;;;;;;;;P063186;20250814;552509353013354;552509353013354;20250831;;;12463
AR;202298020;20250814;1530;;;;;;;;P023341;20250814;552509353013453;552509353013453;20250831;;;6151
AR;202298020;20250814;1530;;;;;;;;P066342;20250814;552509353013552;552509353013552;20250831;;;12492
AR;202298020;20250814;1530;;;;;;;;P012258;20250814;552509353705850;552509353705850;20250831;;;12381
AR;202298020;20250814;1530;;;;;;;;P162268;20250814;552509353705959;552509353705959;20250831;;;12770
AR;202298020;20250814;1530;;;;;;;;P079797;20250814;552509353013651;552509353013651;20250831;;;12514
AR;202298020;20250814;1530;;;;;;;;P103664;20250814;552509353013750;552509353013750;20250831;;;6673
AR;202298020;20250814;1530;;;;;;;;P053894;20250814;552509353706056;552509353706056;20250831;;;12088
AR;202298020;20250814;1530;;;;;;;;P063552;20250814;552509353013859;552509353013859;20250831;;;12783
AR;202298020;20250814;1530;;;;;;;;P146577;20250814;552509353013958;552509353013958;20250831;;;6255
AR;202298020;20250814;1530;;;;;;;;P101328;20250814;552509353014055;552509353014055;20250831;;;12477
AR;202298020;20250814;1530;;;;;;;;P061250;20250814;552509353014154;552509353014154;20250831;;;15836
AR;202298020;20250814;1530;;;;;;;;P006288;20250814;552509353014253;552509353014253;20250831;;;13482
AR;202298020;20250814;1530;;;;;;;;P198148;20250814;552509353014352;552509353014352;20250831;;;8734
AR;202298020;20250814;1530;;;;;;;;P083770;20250814;552509353014451;552509353014451;20250831;;;10535
AR;202298020;20250814;1530;;;;;;;;P006259;20250814;552509353014550;552509353014550;20250831;;;8483
AR;202298020;20250814;1530;;;;;;;;P140994;20250814;552509353014659;552509353014659;20250831;;;12823
AR;202298020;20250814;1530;;;;;;;;P083905;20250814;552509353014758;552509353014758;20250831;;;11196
AR;202298020;20250814;1530;;;;;;;;P106593;20250814;552509353014857;552509353014857;20250831;;;11321
AR;202298020;20250814;1530;;;;;;;;P067931;20250814;552509353014956;552509353014956;20250831;;;12548
AR;202298020;20250814;1530;;;;;;;;P122324;20250814;552509353015052;552509353015052;20250831;;;8711
AR;202298020;20250814;1530;;;;;;;;P051650;20250814;552509353706155;552509353706155;20250831;;;9537
AR;202298020;20250814;1530;;;;;;;;P102084;20250814;552509353015151;552509353015151;20250831;;;10746
AR;202298020;20250814;1530;;;;;;;;P120023;20250814;552509353015250;552509353015250;20250831;;;10166
AR;202298020;20250814;1530;;;;;;;;P085687;20250814;552509353015359;552509353015359;20250831;;;10670
AR;202298020;20250814;1530;;;;;;;;P019962;20250814;552509353706254;552509353706254;20250831;;;13977
AR;202298020;20250814;1530;;;;;;;;P023858;20250814;552509353015458;552509353015458;20250831;;;13737
AR;202298020;20250814;1530;;;;;;;;P030135;20250814;552509353015557;552509353015557;20250831;;;9076
AR;202298020;20250814;1530;;;;;;;;P077380;20250814;552509353015656;552509353015656;20250831;;;10217
AR;202298020;20250814;1530;;;;;;;;P080231;20250814;552509353706353;552509353706353;20250831;;;8520
AR;202298020;20250814;1530;;;;;;;;P060507;20250814;552509353015755;552509353015755;20250831;;;13112
AR;202298020;20250814;1530;;;;;;;;P078527;20250814;552509353015854;552509353015854;20250831;;;12963
